listing_id,body_type,color,interior_material,sunroof
20079952,Sedan,Black,Textile,False
19481321,SUV / Crossover,White,Leather,False
17275912,Minivan,Red,Textile,False
19011516,Fastback,Beige,Textile,False
16866883,SUV / Crossover,Black,Leather,
20397007,Sedan,Black,Textile,False
19319466,Sedan,Blue,Leather,
17326273,Sedan,Blue,Textile,False
20262113,SUV / Crossover,White,Leather,
17079190,Sedan,Black,Textile,
18563135,Hatchback,Cyan,Velour,
16719827,Sedan,Black,Other,False
19939690,Sedan,White,Alcantara,False
19872468,SUV / Crossover,Gray,Textile,False
19723814,Hatchback,White,Alcantara,False
20047503,Sedan,Gray,Textile,False
20177532,Hatchback,Silver,Textile,False
19879051,Sedan,Blue,Textile,False
19858922,Sedan,Black,Textile,False
20175107,SUV / Crossover,White,Leather,
19695982,SUV / Crossover,Black,Leather,
19399187,Sedan,Black,Textile,False
19105470,Hatchback,White,Textile,False
19320789,Sedan,Black,Textile,False
19738244,Sedan,White,Textile,False
19253534,SUV / Crossover,Blue,Textile,False
19795802,Sedan,Black,Textile,False
20173158,Sedan,Black,Leather,False
19823618,Sedan,White,Textile,False
20269522,Sedan,Silver,Textile,False
19292459,Sedan,Black,Leather,
19420436,SUV / Crossover,White,Textile,False
18887015,Sedan,Black,Leather,
19648962,Sedan,Black,Textile,False
19841972,Sedan,Blue,Textile,False
19509225,Sedan,Red,Textile,False
18544731,Sedan,Brown,Textile,False
20189164,SUV / Crossover,Black,Leather,
19244086,Sedan,Silver,Textile,False
19991955,Sedan,White,Leather,False
20143891,Sedan,Black,Leather,False
20113453,Hatchback,Blue,Textile,False
18805906,Sedan,Black,Textile,False
19941966,Sedan,Gray,Other,False
19690252,Sedan,White,Leather,False
20116705,Sedan,Blue,Textile,False
20341823,Hatchback,Black,Textile,False
20009726,Hatchback,White,Textile,False
18850318,Coupe,Green,Other,
17859842,Hatchback,Silver,Leather,False
18556199,Sedan,Black,Leather,False
19450711,Sedan,Blue,Alcantara,False
19690030,Sedan,White,Other,
19690104,SUV / Crossover,White,Leather,False
20012814,Sedan,Gray,Textile,False
18342967,Sedan,Black,Leather,
20144738,Sedan,Black,Textile,False
20202419,Sedan,Black,Textile,False
20345204,Sedan,Red,Textile,False
20013218,Sedan,Black,Leather,
20393358,SUV / Crossover,Silver,Textile,False
20345192,Sedan,Black,Leather,
18386989,Sedan,Silver,Leather,
20230169,SUV / Crossover,White,Leather,False
20066087,Sedan,White,Leather,
20064651,SUV / Crossover,Gray,Textile,False
19847727,SUV / Crossover,Black,Leather,False
19810522,SUV / Crossover,Black,Leather,
20121013,SUV / Crossover,Black,Leather,
20376129,Sedan,Blue,Leather,False
20132028,Sedan,Gray,Textile,False
19726738,Hatchback,Black,Leather,False
19918539,Sedan,White,Textile,False
18069165,Sedan,Gray,Textile,False
19933075,Hatchback,Silver,Textile,
19681737,SUV / Crossover,White,Leather,
20135071,SUV / Crossover,Silver,Leather,
19205885,Sedan,Gray,Textile,False
19066570,SUV / Crossover,Black,Leather,
18466639,Hatchback,White,Textile,False
20246598,Hatchback,Blue,Leather,False
19458964,Sedan,Gray,Textile,False
20308573,SUV / Crossover,Gray,Textile,False
19205762,Sedan,Black,Leather,
20341291,Sedan,Black,Leather,
19103709,Sedan,White,Alcantara,
19984917,SUV / Crossover,Black,Leather,
18041426,SUV / Crossover,Gray,Leather,
20213894,Coupe,White,Leather,
19940156,Sedan,White,Leather,False
19407674,Van,White,Leather,False
20087952,Van,White,Textile,False
18248879,Wagon,Silver,Leather,
20263809,SUV / Crossover,Black,Leather,
20046680,SUV / Crossover,Black,Leather,
20046681,Sedan,White,Leather,False
20280474,Pickup,White,Leather,False
20280741,Sedan,Blue,Textile,False
18814594,Sedan,Black,Other,False
20157684,Hatchback,Red,Leather,
20184622,Sedan,Black,Leather,
17720143,Sedan,White,Alcantara,
18118639,Sedan,Silver,Textile,False
20396028,Sedan,Black,Leather,
19430610,Minivan,Black,Textile,False
18179280,SUV / Crossover,White,Leather,
18766601,Sedan,Gray,Alcantara,False
19868974,Sedan,Black,Leather,
19979293,SUV / Crossover,White,Leather,
20171338,SUV / Crossover,White,Leather,
18878262,Sedan,Blue,Leather,False
19519313,Sedan,Black,Alcantara,False
19689775,Sedan,Black,Leather,False
19969037,Sedan,White,Leather,False
19683708,Sedan,Black,Alcantara,False
19384643,SUV / Crossover,White,Textile,False
19818055,Wagon,Cyan,Leather,
20188676,Sedan,Silver,Leather,False
18176246,Sedan,Black,Leather,
19474868,SUV / Crossover,White,Textile,
20363568,Wagon,Black,Textile,
20317999,SUV / Crossover,White,Leather,False
19533276,SUV / Crossover,Gray,Textile,
20317911,Sedan,Gray,Other,
17429422,SUV / Crossover,Silver,Textile,
20374619,Sedan,Gray,Leather,
19617810,SUV / Crossover,Beige,Other,False
19673426,Hatchback,Silver,Textile,False
19947132,SUV / Crossover,White,Textile,
19809950,Coupe,White,Leather,
20228793,Coupe,Gray,Textile,False
20285102,Sedan,Black,Leather,False
20106154,Minivan,Silver,Textile,False
19902805,SUV / Crossover,Black,Leather,False
20131987,Sedan,Silver,Leather,False
19611860,Sedan,White,Other,False
20318158,Sedan,White,Textile,False
17733147,SUV / Crossover,White,Textile,False
19919932,Hatchback,Red,Other,False
20318177,Hatchback,Black,Textile,False
18953367,Minivan,White,Textile,False
18724569,Hatchback,Black,Leather,False
19690972,Sedan,Black,Textile,False
20202839,Sedan,Silver,Alcantara,False
20319403,Sedan,White,Leather,
17956976,SUV / Crossover,Black,Leather,
20322660,SUV / Crossover,Black,Other,False
20310824,Sedan,Gray,Textile,False
20090057,Sedan,Black,Textile,
20062675,Sedan,Black,Leather,False
20266501,Van,White,Textile,False
19643910,Sedan,Blue,Textile,False
20025336,Sedan,Silver,Leather,False
19966702,SUV / Crossover,Black,Textile,False
19320220,Coupe,White,Leather,
19948364,SUV / Crossover,White,Leather,
19767662,SUV / Crossover,White,Leather,
19908728,Sedan,Silver,Leather,
19925530,SUV / Crossover,Black,Leather,
20395293,Wagon,Green,Textile,False
20021765,SUV / Crossover,Black,Leather,
20196357,Hatchback,Silver,Textile,False
20377604,Sedan,White,Leather,False
19729737,Sedan,Green,Textile,
18297072,Sedan,Maroon,Leather,False
19074748,Sedan,Blue,Leather,
19823171,Sedan,Black,Textile,False
20282855,Sedan,Gray,Textile,False
19552936,Liftback,White,Leather,
19719498,Pickup,Red,Textile,False
19803314,Sedan,Black,Leather,
19755707,Sedan,White,Leather,
20186140,Hatchback,White,Textile,False
19501483,Sedan,White,Leather,
20336697,Van,Blue,Textile,False
19976846,Minivan,Blue,Textile,False
20294417,Sedan,Black,Other,False
19879282,SUV / Crossover,Black,Leather,False
19177564,Sedan,Black,Other,
19149894,Hatchback,Red,Textile,
19729491,SUV / Crossover,Gray,Textile,False
19605633,Sedan,Black,Textile,False
20397715,Hatchback,Black,Textile,False
20268685,Sedan,White,Other,False
17578601,Hatchback,Silver,Textile,False
12444074,Sedan,Silver,Other,False
19753866,SUV / Crossover,Blue,Leather,
20363538,SUV / Crossover,Black,Leather,
20102529,Sedan,White,Leather,
20322071,SUV / Crossover,White,Other,
20062351,Minivan,Silver,Other,False
19879480,SUV / Crossover,Gray,Textile,
19315020,SUV / Crossover,White,Textile,False
19562678,Hatchback,Black,Leather,False
19615106,SUV / Crossover,White,Textile,False
20330801,SUV / Crossover,Silver,Leather,False
19559852,Minivan,Black,Velour,False
19934721,SUV / Crossover,Black,Leather,
20079782,Sedan,Black,Alcantara,False
18478587,Sedan,Black,Alcantara,
20025672,Sedan,Gray,Leather,
19870541,SUV / Crossover,Gray,Leather,False
19716401,Sedan,Black,Leather,False
20200306,Sedan,Black,Leather,False
20277619,SUV / Crossover,Black,Leather,
19984380,SUV / Crossover,Blue,Leather,False
19133326,Sedan,Red,Leather,
19959170,SUV / Crossover,White,Textile,False
20237443,SUV / Crossover,White,Leather,
18622108,Sedan,Blue,Textile,False
19896451,SUV / Crossover,Silver,Leather,
20249446,Sedan,Gray,Other,False
20280682,Sedan,Black,Textile,False
20195198,Sedan,Gray,Textile,False
19892120,Sedan,Black,Leather,
19359211,Wagon,White,Leather,
19792634,Sedan,Blue,Textile,False
19177723,Minivan,Blue,Textile,
18886173,SUV / Crossover,Blue,Leather,
20246666,Pickup,White,Alcantara,False
19711933,Sedan,Silver,Alcantara,False
18331844,Sedan,White,Textile,False
20060879,Sedan,White,Leather,
20182961,SUV / Crossover,White,Leather,
20262185,Sedan,Gray,Textile,
19866759,Sedan,Blue,Textile,False
20359781,Sedan,White,Leather,
16781643,SUV / Crossover,White,Leather,
19974054,SUV / Crossover,Gray,Leather,False
19485716,SUV / Crossover,Black,Leather,
19666637,Sedan,Gray,Leather,
18300951,Minibus,White,Textile,False
19792251,SUV / Crossover,Silver,Other,
19454686,SUV / Crossover,Silver,Velour,False
19541241,Minivan,Silver,Textile,False
18758278,SUV / Crossover,White,Leather,
20102561,Minivan,White,Alcantara,False
20313445,Sedan,Silver,Leather,
18708099,Sedan,White,Leather,
20227964,Sedan,White,Leather,
20394562,Sedan,Yellow,Leather,
20169933,SUV / Crossover,Black,Leather,False
20313069,Sedan,Black,Leather,False
19964426,Sedan,Black,Leather,False
20089613,Sedan,Blue,Other,False
19074931,Sedan,Black,Leather,
18671639,Sedan,Black,Textile,False
20327267,Sedan,Blue,Leather,
19845920,SUV / Crossover,Blue,Textile,False
19468051,Sedan,Blue,Textile,
20393890,Hatchback,Gray,Textile,False
18704436,SUV / Crossover,Orange,Textile,
20126809,SUV / Crossover,Beige,Textile,False
19677460,SUV / Crossover,Gray,Textile,False
19357086,SUV / Crossover,Gray,Leather,False
19720529,Sedan,Black,Other,False
19786697,Hatchback,Gray,Leather,False
20201178,Sedan,Green,Textile,False
19823700,SUV / Crossover,Black,Other,False
18847603,Sedan,Gray,Other,False
20220083,SUV / Crossover,Blue,Textile,False
20073592,SUV / Crossover,Black,Textile,False
19759717,Sedan,Gray,Leather,
19962908,Sedan,White,Leather,
20326265,SUV / Crossover,Brown,Leather,
19074042,Sedan,Black,Leather,False
18701492,SUV / Crossover,Black,Leather,
19006691,Hatchback,White,Textile,False
18563838,SUV / Crossover,Red,Textile,False
19080742,SUV / Crossover,White,Leather,
19382985,Sedan,White,Other,False
19629331,Sedan,Silver,Textile,
19299468,Sedan,Gray,Textile,False
20332599,Sedan,Gray,Leather,
14480298,SUV / Crossover,Gray,Other,False
19975923,Sedan,Black,Textile,False
20235386,Minivan,White,Textile,False
19528476,Sedan,Silver,Textile,False
18778654,SUV / Crossover,White,Leather,
13403215,Sedan,White,Leather,
19641882,Sedan,White,Leather,False
20132900,Sedan,Black,Textile,False
19671962,Sedan,White,Leather,
19866450,Sedan,Black,Leather,
20263440,Minivan,Silver,Textile,False
19242440,Hatchback,White,Leather,False
20380070,Van,White,Textile,False
20343877,SUV / Crossover,White,Textile,False
19511612,SUV / Crossover,Black,Textile,False
19338907,Sedan,Black,Leather,
18045630,Sedan,White,Textile,False
18624584,Van,Green,Textile,False
19965332,Sedan,Black,Leather,False
19768844,SUV / Crossover,Black,Textile,False
17489501,Sedan,White,Other,False
20365513,Sedan,Gray,Textile,False
20367636,Sedan,Gray,Other,False
19897759,SUV / Crossover,White,Other,False
18886954,Sedan,Green,Textile,False
20367099,Sedan,White,Leather,
20226418,Sedan,Blue,Other,False
19415329,Hatchback,Blue,Textile,False
20238901,SUV / Crossover,White,Leather,
19089362,Sedan,White,Textile,False
16831709,Sedan,Red,Textile,False
20393442,Sedan,Purple,Textile,
19522055,Sedan,Black,Leather,
20397171,Van,Blue,Textile,False
20028901,SUV / Crossover,Red,Textile,False
19754619,Sedan,White,Leather,
20381590,Sedan,Silver,Textile,False
20083355,SUV / Crossover,Blue,Leather,False
20149079,Sedan,Black,Leather,False
20249079,Hatchback,Blue,Textile,False
20142978,Sedan,Black,Leatherette,
19975616,Hatchback,Green,Textile,False
20385355,Van,Silver,Textile,False
20322047,Sedan,Blue,Leather,False
20135039,Sedan,White,Other,
18460603,Sedan,Black,Leather,False
20046936,Minivan,White,Textile,False
19716033,Hatchback,Silver,Alcantara,False
18472794,Sedan,White,Textile,False
20024326,Sedan,Gray,Textile,False
19421207,Pickup,White,Textile,False
19733108,SUV / Crossover,Silver,Textile,False
19573252,Sedan,White,Textile,
20225035,Sedan,Silver,Textile,False
20288625,Coupe,Black,Leather,
20109211,Sedan,Black,Leather,
20235098,SUV / Crossover,Black,Leather,
20378005,SUV / Crossover,White,Textile,False
19350751,SUV / Crossover,Gray,Alcantara,
18820079,Wagon,Black,Textile,
20378537,Sedan,Black,Leather,
19561353,Sedan,Black,Leather,
20228691,Sedan,Red,Leather,
20105584,SUV / Crossover,Black,Leather,
20220793,SUV / Crossover,Red,Textile,False
19723559,Hatchback,Silver,Leather,False
16965696,Sedan,Gray,Textile,False
19416638,Wagon,White,Other,
20098728,Coupe,Black,Leather,
20365995,Sedan,Black,Leather,
19932679,Hatchback,White,Leather,False
18071058,Hatchback,Yellow,Textile,False
19081529,Hatchback,White,Leather,
19988167,Sedan,White,Leather,
20364544,Sedan,White,Textile,
19765634,Sedan,White,Textile,False
19996580,SUV / Crossover,Gray,Textile,False
18904887,SUV / Crossover,Gray,Textile,False
20235375,Hatchback,Silver,Other,False
19517732,SUV / Crossover,White,Other,False
17352388,Minibus,Green,Alcantara,False
18749434,Sedan,Black,Leather,
18869355,Sedan,White,Textile,False
20396021,Hatchback,Silver,Textile,False
19695484,SUV / Crossover,Black,Leather,
20332058,Sedan,Gray,Textile,False
20380779,Sedan,Black,Leather,
19813677,Minivan,Black,Textile,False
20127259,Sedan,Brown,Textile,
19263505,Coupe,Gray,Leather,
18723679,Van,White,Velour,False
20111235,SUV / Crossover,Silver,Leather,
19382126,Convertible,Red,Leather,False
19605496,SUV / Crossover,Blue,Textile,False
19292086,Convertible,White,Leather,
20033354,Hatchback,Black,Textile,False
20319146,Sedan,Silver,Textile,False
19450847,SUV / Crossover,White,Leather,
19888869,Sedan,White,Alcantara,False
20287888,Sedan,Silver,Other,False
19922166,Sedan,Black,Leather,
18517540,SUV / Crossover,Black,Leather,False
18972374,Sedan,White,Leather,
19831946,Sedan,White,Textile,False
18728820,Sedan,Silver,Leather,
19973603,SUV / Crossover,White,Leather,False
20386802,Sedan,Silver,Other,False
19759759,Sedan,White,Leather,
18877029,Sedan,White,Leather,
18817568,Sedan,White,Leather,
20389792,Sedan,Black,Leather,
19670514,Pickup,White,Textile,False
18751050,SUV / Crossover,Black,Other,False
19700540,SUV / Crossover,Black,Leather,
19656228,Pickup,White,Textile,False
20261800,Sedan,Black,Textile,False
20345544,Sedan,Gray,Other,False
19251432,Sedan,Gray,Leather,False
19474000,Sedan,Blue,Textile,False
20331737,Van,White,Leatherette,False
19645985,Sedan,Black,Textile,False
19881730,SUV / Crossover,Black,Leather,False
20184831,Sedan,Black,Leather,
20091501,Van,White,Other,False
20191631,Sedan,Silver,Textile,False
19621190,SUV / Crossover,Gray,Textile,
19502437,SUV / Crossover,Black,Leather,
20026665,SUV / Crossover,Black,Textile,False
20365210,Sedan,Black,Textile,False
19290209,SUV / Crossover,Gray,Textile,False
20394385,SUV / Crossover,Gray,Leather,
16430560,SUV / Crossover,Black,Other,
18770132,Sedan,Maroon,Leather,False
18811940,Wagon,Blue,Other,False
20126371,Sedan,Green,Velour,False
17963373,Minivan,White,Velour,False
19751321,SUV / Crossover,Green,Textile,False
20176800,SUV / Crossover,White,Leather,
20298762,Sedan,Black,Leather,
19884772,SUV / Crossover,White,Leather,
20018430,Sedan,Black,Leather,
20195233,SUV / Crossover,Silver,Leather,False
19583333,Sedan,Black,Leather,False
20232107,Sedan,Black,Textile,False
20273795,SUV / Crossover,White,Leather,False
19942727,Sedan,Silver,Alcantara,False
20173307,Sedan,White,Textile,False
20270631,Coupe,White,Textile,False
18654068,Sedan,Gray,Leather,
20289993,Sedan,Gray,Leather,
20376248,Van,White,Leather,
20378709,Hatchback,Black,Alcantara,False
20322108,Hatchback,Blue,Textile,
19858393,Hatchback,Black,Leather,False
18360607,SUV / Crossover,Black,Leather,
20298763,Hatchback,Red,Leather,False
20230321,Minivan,Black,Alcantara,False
20268720,Van,Green,Leather,False
20254241,Hatchback,White,Textile,False
20350246,Sedan,Green,Textile,False
20373023,Sedan,Black,Textile,False
20316052,Hatchback,White,Textile,False
17034358,Sedan,Silver,Textile,False
20296177,SUV / Crossover,White,Other,False
20302790,Sedan,Gray,Leather,
20248549,Minivan,Green,Textile,False
19577368,Sedan,Black,Textile,
20377534,Minivan,Gray,Textile,False
19392180,Sedan,Black,Leather,False
19648141,SUV / Crossover,Black,Leather,
20337129,Coupe,Black,Leather,
19254167,SUV / Crossover,Black,Leather,
20293014,Van,White,Textile,
19743875,SUV / Crossover,White,Leather,
19603795,Minivan,Green,Alcantara,False
19850131,SUV / Crossover,Gray,Leather,
19417343,Wagon,Gray,Leather,False
20411483,Hatchback,White,Textile,False
19051709,Minivan,Beige,Leather,
20388559,Sedan,White,Leather,False
18875713,SUV / Crossover,White,Leather,
18520113,SUV / Crossover,Gray,Textile,False
18737494,Sedan,Maroon,Leather,
18737550,Sedan,White,Leather,
20235800,Sedan,Red,Other,False
17001801,Minivan,Black,Other,False
19061635,SUV / Crossover,Green,Leather,
20182274,Sedan,Silver,Textile,
20353415,Sedan,Gray,Textile,False
20094555,SUV / Crossover,Black,Leather,
19230723,Sedan,White,Leather,False
20185640,Sedan,Silver,Textile,False
20044074,Hatchback,Black,Textile,False
20411471,Sedan,White,Textile,False
18678598,Sedan,Black,Leather,
19958721,Coupe,Black,Leather,
20319404,Sedan,White,Textile,False
20232661,SUV / Crossover,White,Textile,False
20411473,Sedan,White,Leather,False
20411474,Van,Gray,Textile,False
19281634,Sedan,Black,Leather,False
17797069,Sedan,Blue,Leather,
19313726,SUV / Crossover,Silver,Leather,
18525933,SUV / Crossover,White,Leather,False
19464878,SUV / Crossover,Black,Other,False
20377612,SUV / Crossover,White,Leather,
19464879,Sedan,Gray,Other,False
20326130,Sedan,White,Textile,False
19470638,Sedan,Gray,Textile,False
18871520,Minivan,Silver,Textile,False
19732656,Sedan,Black,Textile,False
20411455,SUV / Crossover,Gray,Leather,
20411454,Hatchback,Green,Textile,False
19987381,Sedan,Gray,Textile,False
20089607,SUV / Crossover,White,Leather,
20089606,Sedan,White,Leather,
20140423,Minivan,Silver,Textile,False
19411733,Sedan,Gray,Leather,
20161898,Sedan,Black,Leather,
19907692,Sedan,Black,Textile,False
19739125,Sedan,Blue,Other,False
19742530,SUV / Crossover,White,Alcantara,
19810324,Sedan,Black,Leather,False
20381988,Sedan,Black,Textile,False
20202453,Sedan,White,Textile,False
20163434,Sedan,Blue,Leather,False
20350635,Wagon,Black,Other,
19250436,Sedan,Gray,Leather,
19716002,SUV / Crossover,Silver,Textile,False
19537384,Sedan,Black,Other,False
20133692,Sedan,White,Velour,False
19052248,SUV / Crossover,Black,Alcantara,
20118141,SUV / Crossover,Blue,Leather,
20373003,SUV / Crossover,Maroon,Other,
20167079,Sedan,White,Leather,
20313461,Sedan,Silver,Other,
20172440,SUV / Crossover,Black,Leather,
